TimeStamp,operating_pressure,operating_time,predicted_operating_time
2021/01/18 06:58,0.535,2.8,2.380923534
2021/01/18 06:59,0.551,2,2.429253779
2021/01/18 07:00,0.53,2.1,2.367656514
2021/01/18 07:01,0.52,2.4,2.375823817
2021/01/18 07:02,0.556,2.9,2.529277926
2021/01/18 07:03,0.559,2.9,2.618402585
2021/01/18 07:04,0.554,2.6,2.456623383
2021/01/18 07:05,0.549,2.9,2.470282615
2021/01/18 07:06,0.544,2.7,2.412633094
2021/01/18 07:07,0.545,2,2.413935234
2021/01/18 07:08,0.517,2.4,2.369768739
2021/01/18 07:09,0.542,2.2,2.37105466
2021/01/18 07:10,0.555,2.9,2.531397033
2021/01/18 07:11,0.558,2.2,2.591054574
2021/01/18 07:12,0.517,2.8,2.369768739
2021/01/18 07:14,0.523,2.5,2.370413888
2021/01/18 07:16,0.546,2.8,2.415524801
2021/01/18 07:17,0.542,2.2,2.37105466
2021/01/18 07:19,0.545,2.4,2.413935234
2021/01/18 07:20,0.505,2.8,2.369746717
2021/01/18 07:22,0.501,2.5,2.369745262
2021/01/18 07:23,0.555,2.2,2.531397033
2021/01/18 07:24,0.514,2.3,2.369758176
2021/01/18 07:25,0.534,2.8,2.376515269
2021/01/18 07:26,0.556,2.6,2.529277926
2021/01/18 07:27,0.515,2.3,2.369761053
2021/01/18 07:28,0.546,2.7,2.415524801
2021/01/18 07:29,0.54,2.6,2.361164741
2021/01/18 07:30,0.552,2.9,2.433834955
2021/01/18 07:31,0.544,2.4,2.412633094
2021/01/18 07:32,0.53,2.6,2.367656514
2021/01/18 07:33,0.518,2.6,2.369773841
2021/01/18 07:34,0.515,2.6,2.369761053
2021/01/18 07:35,0.512,2.5,2.369753817
2021/01/18 07:36,0.547,2.3,2.465143749
2021/01/18 07:37,0.556,2.7,2.529277926
2021/01/18 07:38,0.534,2.7,2.376515269
2021/01/18 07:39,0.547,2.3,2.465143749
2021/01/18 07:40,0.546,2.2,2.415524801
2021/01/18 07:41,0.524,2.9,2.370430522
2021/01/18 07:42,0.548,2.4,2.467479018
2021/01/18 07:43,0.504,2.7,2.369746253
2021/01/18 07:44,0.545,2.2,2.413935234
2021/01/18 07:45,0.504,2.7,2.369746253
2021/01/18 07:46,0.545,2.2,2.413935234
2021/01/18 07:47,0.516,2.9,2.36976453
2021/01/18 07:48,0.521,2.4,2.375832976
2021/01/18 07:49,0.545,2.5,2.413935234
2021/01/18 07:50,0.532,2.4,2.371003168
2021/01/18 07:51,0.513,2.6,2.369755793
2021/01/18 07:52,0.501,3,2.369745262
2021/01/18 07:53,0.527,2.8,2.377854068
2021/01/18 07:54,0.519,2.2,2.375816291
2021/01/18 07:55,0.553,3,2.436873245
2021/01/18 07:57,0.543,2.9,2.371920192
2021/01/18 07:58,0.529,2.2,2.373225404
2021/01/18 08:00,0.518,2.7,2.369773841
2021/01/18 08:02,0.51,2.7,2.36975081
2021/01/18 08:03,0.515,3,2.369761053
2021/01/18 08:05,0.505,2.1,2.369746717
2021/01/18 08:06,0.558,2.2,2.591054574
2021/01/18 08:07,0.534,2.5,2.376515269
2021/01/18 08:08,0.517,2.3,2.369768739
2021/01/18 08:09,0.517,2,2.369768739
2021/01/18 08:10,0.557,2.3,2.562387795
2021/01/18 08:11,0.508,3,2.369748725
2021/01/18 08:12,0.538,2.5,2.370103526
2021/01/18 08:13,0.535,2.9,2.380923534
2021/01/18 08:14,0.554,2.1,2.456623383
2021/01/18 08:15,0.5,2.2,2.36974503
2021/01/18 08:16,0.543,2.8,2.371920192
2021/01/18 08:17,0.556,2.8,2.529277926
2021/01/18 08:18,0.554,2.1,2.456623383
2021/01/18 08:19,0.558,2.7,2.591054574
2021/01/18 08:20,0.521,2.7,2.375832976
2021/01/18 08:21,0.539,2.1,2.364781072
2021/01/18 08:22,0.529,2.2,2.373225404
2021/01/18 08:23,0.553,2.8,2.436873245
2021/01/18 08:24,0.521,2.9,2.375832976
2021/01/18 08:25,0.527,2.6,2.377854068
2021/01/18 08:26,0.546,2.9,2.415524801
2021/01/18 08:27,0.523,2.8,2.370413888
2021/01/18 08:28,0.513,2.1,2.369755793
2021/01/18 08:29,0.506,2.5,2.369747271
2021/01/18 08:31,0.536,2.7,2.382371671
2021/01/18 08:33,0.553,2.3,2.436873245
2021/01/18 08:34,0.539,2.7,2.364781072
2021/01/18 08:36,0.55,2.3,2.427961742
2021/01/18 08:37,0.502,2.3,2.369745537
2021/01/18 08:38,0.522,2.9,2.375844136
2021/01/18 08:39,0.559,2.7,2.618402585
2021/01/18 08:40,0.52,2.2,2.375823817
2021/01/18 08:41,0.522,2,2.375844136
2021/01/18 08:42,0.522,2.4,2.375844136
2021/01/18 08:43,0.518,2.2,2.369773841
2021/01/18 08:44,0.528,2.4,2.373179363
2021/01/18 08:45,0.535,3,2.380923534
2021/01/18 08:46,0.515,2.8,2.369761053
2021/01/18 08:47,0.56,2.2,2.606790256
2021/01/18 08:48,0.523,2.9,2.370413888
2021/01/18 08:49,0.532,2.8,2.371003168
2021/01/18 08:50,0.541,2.3,2.376694946
2021/01/18 08:51,0.532,2.7,2.371003168
2021/01/18 08:52,0.508,2.8,2.369748725
2021/01/18 08:55,0.504,2.5,2.369746253
2021/01/18 08:56,0.55,2.7,2.427961742
2021/01/18 09:08,0.54,2.4,2.361164741
2021/01/18 09:09,0.558,2.6,2.591054574
2021/01/18 09:10,0.557,2.6,2.562387795
2021/01/18 09:11,0.521,2.8,2.375832976
2021/01/18 09:12,0.559,2,2.618402585
2021/01/18 09:13,0.532,2.6,2.371003168
2021/01/18 09:14,0.534,2.5,2.376515269
2021/01/18 09:15,0.54,2.8,2.361164741
2021/01/18 09:16,0.547,3,2.465143749
2021/01/18 09:17,0.556,2.9,2.529277926
2021/01/18 09:18,0.551,2.8,2.429253779
2021/01/18 09:19,0.521,2.2,2.375832976
2021/01/18 09:20,0.547,2.3,2.465143749
2021/01/18 09:21,0.516,2.4,2.36976453
2021/01/18 09:22,0.515,2.2,2.369761053
2021/01/18 09:23,0.55,2.9,2.427961742
2021/01/18 09:24,0.503,2.9,2.369745864
2021/01/18 09:25,0.528,2.1,2.373179363
2021/01/18 09:26,0.503,3,2.369745864
2021/01/18 09:27,0.514,2.5,2.369758176
2021/01/18 09:28,0.549,2.2,2.470282615
2021/01/18 09:29,0.558,2.5,2.591054574
2021/01/18 09:30,0.555,2.7,2.531397033
2021/01/18 09:32,0.559,2.8,2.618402585
2021/01/18 09:34,0.56,2.4,2.606790256
2021/01/18 09:35,0.508,2.7,2.369748725
2021/01/18 09:37,0.55,2.2,2.427961742
2021/01/18 09:38,0.555,2.4,2.531397033
2021/01/18 09:39,0.539,3,2.364781072
2021/01/18 09:40,0.536,2,2.382371671
2021/01/18 09:41,0.518,2.4,2.369773841
2021/01/18 09:42,0.515,2.6,2.369761053
2021/01/18 09:43,0.544,2.2,2.412633094
2021/01/18 09:44,0.555,2.2,2.531397033
2021/01/18 09:45,0.526,2.6,2.377823529
2021/01/18 09:46,0.548,2,2.467479018
2021/01/18 09:47,0.523,3,2.370413888
2021/01/18 09:48,0.546,3,2.415524801
2021/01/18 09:49,0.552,2.9,2.433834955
2021/01/18 09:50,0.524,2.4,2.370430522
2021/01/18 09:51,0.543,2.6,2.371920192
2021/01/18 09:52,0.551,2.2,2.429253779
2021/01/18 09:53,0.54,2.2,2.361164741
2021/01/18 09:54,0.521,2.5,2.375832976
2021/01/18 09:55,0.534,2.7,2.376515269
2021/01/18 09:56,0.512,2.9,2.369753817
2021/01/18 09:57,0.523,2.6,2.370413888
2021/01/18 09:58,0.528,2.7,2.373179363
2021/01/18 10:00,0.537,3,2.379128155
2021/01/18 10:01,0.514,2,2.369758176
2021/01/18 10:03,0.511,2.8,2.369752175
2021/01/18 10:05,0.559,2.7,2.618402585
2021/01/18 10:06,0.509,2.3,2.369749673
2021/01/18 10:07,0.558,2.7,2.591054574
2021/01/18 10:08,0.529,2.8,2.373225404
2021/01/18 10:09,0.517,2.9,2.369768739
2021/01/18 10:10,0.549,2.2,2.470282615
2021/01/18 10:11,0.516,2.4,2.36976453
2021/01/18 10:12,0.525,2.9,2.370450866
2021/01/18 10:13,0.541,2.3,2.376694946
2021/01/18 10:14,0.535,2.5,2.380923534
2021/01/18 10:15,0.56,2.6,2.606790256
2021/01/18 10:16,0.53,2.1,2.367656514
2021/01/18 10:17,0.554,2.2,2.456623383
2021/01/18 10:18,0.556,2.7,2.529277926
2021/01/18 10:19,0.505,3,2.369746717
2021/01/18 10:20,0.524,2.2,2.370430522
2021/01/18 10:21,0.524,2.7,2.370430522
2021/01/18 10:22,0.556,2.2,2.529277926
2021/01/18 10:23,0.541,2.8,2.376694946
2021/01/18 10:24,0.543,2.3,2.371920192
2021/01/18 10:25,0.529,2.7,2.373225404
2021/01/18 10:26,0.534,2.7,2.376515269
2021/01/18 10:28,0.503,2.6,2.369745864
2021/01/18 10:29,0.502,2.4,2.369745537
2021/01/18 10:31,0.503,2.9,2.369745864
2021/01/18 10:33,0.553,2.4,2.436873245
2021/01/18 10:34,0.522,2.4,2.375844136
2021/01/18 10:35,0.538,2.9,2.370103526
2021/01/18 10:36,0.514,2.4,2.369758176
2021/01/18 10:37,0.527,2.4,2.377854068
2021/01/18 10:38,0.532,2.7,2.371003168
2021/01/18 10:39,0.537,2.1,2.379128155
2021/01/18 10:40,0.536,2.3,2.382371671
2021/01/18 10:41,0.527,2.2,2.377854068
2021/01/18 10:42,0.523,2.2,2.370413888
2021/01/18 10:43,0.51,2.6,2.36975081
2021/01/18 10:44,0.506,2.2,2.369747271
2021/01/18 10:45,0.545,2.6,2.413935234
2021/01/18 10:46,0.535,2.2,2.380923534
2021/01/18 10:47,0.524,2.3,2.370430522
2021/01/18 10:48,0.531,2.8,2.367726193
2021/01/18 10:49,0.512,2.2,2.369753817
2021/01/18 10:50,0.52,2.1,2.375823817
2021/01/18 10:51,0.512,2.8,2.369753817
2021/01/18 10:52,0.519,2.4,2.375816291
2021/01/18 10:53,0.523,2.5,2.370413888
2021/01/18 10:54,0.543,2.2,2.371920192
2021/01/18 10:56,0.504,2.4,2.369746253
2021/01/18 10:57,0.554,2.9,2.456623383
2021/01/18 10:59,0.515,2.2,2.369761053
2021/01/18 11:01,0.51,2.9,2.36975081
2021/01/18 11:02,0.558,2.6,2.591054574
2021/01/18 11:03,0.552,2.3,2.433834955
2021/01/18 11:04,0.551,2.4,2.429253779
2021/01/18 11:06,0.528,3,2.373179363
2021/01/18 11:12,0.534,3,2.376515269
2021/01/18 11:13,0.51,2.6,2.36975081
2021/01/18 11:16,0.539,2,2.364781072
2021/01/18 11:17,0.514,2.5,2.369758176
2021/01/19 08:34,0.529,2.6,2.373225404
2021/01/19 08:36,0.515,2.3,2.369761053
2021/01/19 10:49,0.532,2.8,2.371003168
2021/01/19 10:50,0.522,2,2.375844136
2021/01/19 10:52,0.521,2.3,2.375832976
2021/01/19 12:03,0.559,2.1,2.618402585
2021/01/19 12:06,0.537,2.3,2.379128155
2021/01/19 12:08,0.501,2.6,2.369745262
2021/01/19 12:11,0.526,2.2,2.377823529
2021/01/19 12:14,0.508,2.9,2.369748725
2021/01/19 12:17,0.547,2.5,2.465143749
2021/01/19 12:19,0.537,2.6,2.379128155
2021/01/19 12:22,0.536,2.1,2.382371671
2021/01/19 12:25,0.532,2.3,2.371003168
2021/01/19 12:27,0.517,2,2.369768739
2021/01/19 12:30,0.543,2,2.371920192
2021/01/19 12:33,0.51,2.3,2.36975081
2021/01/19 12:36,0.557,2.4,2.562387795
2021/01/19 12:38,0.56,2.4,2.606790256
2021/01/19 12:41,0.559,2.8,2.618402585
2021/01/19 12:44,0.512,2.9,2.369753817
2021/01/19 12:46,0.524,2.6,2.370430522
2021/01/19 12:49,0.508,2.4,2.369748725
2021/01/19 12:52,0.556,2.8,2.529277926
2021/01/19 12:55,0.502,2.9,2.369745537
2021/01/19 12:57,0.517,2.5,2.369768739
2021/01/19 13:00,0.549,2.2,2.470282615
2021/01/19 13:03,0.537,2,2.379128155
2021/01/19 13:06,0.552,2.5,2.433834955
2021/01/19 13:08,0.538,2.6,2.370103526
2021/01/19 13:11,0.515,2.4,2.369761053
2021/01/19 13:14,0.541,3,2.376694946
2021/01/19 13:17,0.547,2.5,2.465143749
2021/01/19 13:20,0.534,3,2.376515269
2021/01/19 13:22,0.524,2.3,2.370430522
2021/01/19 13:25,0.519,3,2.375816291
2021/01/19 13:28,0.56,2.7,2.606790256
2021/01/19 13:31,0.504,3,2.369746253
2021/01/19 13:33,0.555,2.8,2.531397033
2021/01/19 13:37,0.533,2.1,2.376099501
2021/01/19 13:46,0.501,2.4,2.369745262
2021/01/19 13:47,0.515,3,2.369761053
2021/01/19 13:50,0.557,2.5,2.562387795
2021/01/19 13:53,0.51,2.7,2.36975081
2021/01/19 13:56,0.531,2.8,2.367726193
2021/01/19 13:59,0.544,3,2.412633094
2021/01/19 14:01,0.505,2.9,2.369746717
2021/01/19 14:04,0.539,2.8,2.364781072
2021/01/19 14:07,0.541,2.4,2.376694946
2021/01/19 14:10,0.545,2.7,2.413935234
2021/01/19 14:13,0.538,2.4,2.370103526
2021/01/19 14:15,0.539,2.2,2.364781072
2021/01/19 14:18,0.543,2.3,2.371920192
2021/01/19 14:21,0.513,2.5,2.369755793
2021/01/19 14:24,0.557,2.2,2.562387795
2021/01/19 14:27,0.521,2.6,2.375832976
2021/01/19 14:30,0.532,2.2,2.371003168
2021/01/19 14:32,0.516,2,2.36976453
2021/01/19 14:35,0.547,2.8,2.465143749
2021/01/19 14:38,0.539,2.7,2.364781072
2021/01/19 14:41,0.522,2.3,2.375844136
2021/01/19 14:44,0.532,2.1,2.371003168
2021/01/19 14:47,0.512,2.1,2.369753817
2021/01/19 14:49,0.511,2.7,2.369752175
2021/01/19 14:52,0.509,2.5,2.369749673
2021/01/19 14:55,0.518,2.9,2.369773841
2021/01/19 14:58,0.533,2,2.376099501
2021/01/19 15:01,0.545,2.3,2.413935234
2021/01/19 15:04,0.504,2.1,2.369746253
2021/01/19 15:06,0.511,2.4,2.369752175
2021/01/19 15:09,0.527,2.9,2.377854068
2021/01/19 15:12,0.537,2.9,2.379128155
2021/01/19 15:15,0.557,2.3,2.562387795
2021/01/19 15:18,0.522,2.4,2.375844136
2021/01/19 15:21,0.535,2.9,2.380923534
2021/01/19 15:23,0.554,2.9,2.456623383
2021/01/19 15:26,0.525,2.2,2.370450866
2021/01/19 15:29,0.516,2.4,2.36976453
2021/01/19 15:32,0.536,2.6,2.382371671
2021/01/19 15:35,0.543,2.8,2.371920192
2021/01/19 15:38,0.557,2.8,2.562387795
2021/01/19 15:40,0.523,2.4,2.370413888
2021/01/19 15:43,0.512,2.5,2.369753817
2021/01/19 15:46,0.544,2.6,2.412633094
2021/01/19 15:49,0.505,2.9,2.369746717
2021/01/19 15:52,0.551,2.1,2.429253779
2021/01/19 15:55,0.56,2.5,2.606790256
2021/01/19 15:58,0.559,2.3,2.618402585
2021/01/19 16:01,0.538,2.7,2.370103526
2021/01/19 16:03,0.55,2.3,2.427961742
2021/01/19 16:06,0.54,2.5,2.361164741
2021/01/19 16:09,0.539,2.6,2.364781072
2021/01/19 16:12,0.532,2.7,2.371003168
2021/01/19 16:15,0.551,2.7,2.429253779
2021/01/19 16:22,0.555,2.8,2.531397033
2021/01/19 16:23,0.547,2.8,2.465143749
2021/01/19 16:27,0.541,3,2.376694946
2021/01/19 16:33,0.546,2,2.415524801
2021/01/19 16:35,0.526,2.1,2.377823529
2021/01/21 00:57,0.559,2.6,2.618402585
2021/01/21 00:59,0.525,3,2.370450866
2021/01/21 03:08,0.555,2.7,2.531397033
2021/01/21 03:11,0.51,2.1,2.36975081
2021/01/21 03:13,0.51,2.8,2.36975081
2021/01/21 03:18,0.503,2.9,2.369745864
2021/01/21 03:19,0.518,2.3,2.369773841
2021/01/21 03:20,0.544,2.8,2.412633094
2021/01/21 03:21,0.507,2.7,2.369747933
2021/01/21 03:48,0.522,2.8,2.375844136
2021/01/21 03:49,0.55,2.6,2.427961742
2021/01/21 04:06,0.526,2,2.377823529
2021/01/21 04:07,0.553,2.6,2.436873245
2021/01/21 04:08,0.505,2.7,2.369746717
2021/01/21 04:09,0.559,2.4,2.618402585
2021/01/21 04:10,0.513,2.8,2.369755793
2021/01/21 04:11,0.522,2.6,2.375844136
2021/01/21 04:12,0.538,2.3,2.370103526
2021/01/21 04:13,0.538,2.1,2.370103526
2021/01/21 04:14,0.534,2.7,2.376515269
2021/01/21 04:15,0.544,3,2.412633094
2021/01/21 04:16,0.515,2.4,2.369761053
2021/01/21 04:17,0.504,2.8,2.369746253
2021/01/21 04:18,0.554,2.9,2.456623383
2021/01/21 04:19,0.545,2.8,2.413935234
2021/01/21 04:20,0.523,2.1,2.370413888
2021/01/21 04:21,0.522,2.1,2.375844136
2021/01/21 04:22,0.518,2.7,2.369773841
2021/01/21 04:23,0.504,2.6,2.369746253
2021/01/21 04:24,0.546,2.5,2.415524801
2021/01/21 04:25,0.545,2.3,2.413935234
2021/01/21 04:26,0.515,2.3,2.369761053
2021/01/21 04:27,0.509,2.1,2.369749673
2021/01/21 04:28,0.518,2.3,2.369773841
2021/01/21 04:29,0.515,2.2,2.369761053
2021/01/21 04:30,0.533,2.3,2.376099501
2021/01/21 04:31,0.508,2.2,2.369748725
2021/01/21 04:32,0.544,2.5,2.412633094
2021/01/21 04:33,0.508,2.7,2.369748725
2021/01/21 04:34,0.559,2.1,2.618402585
2021/01/21 04:35,0.544,2.7,2.412633094
2021/01/21 04:36,0.552,2.7,2.433834955
2021/01/21 04:37,0.556,2.1,2.529277926
2021/01/21 04:38,0.504,2.9,2.369746253
2021/01/21 04:39,0.544,2.9,2.412633094
2021/01/21 04:40,0.538,2.6,2.370103526
2021/01/21 04:41,0.559,2.3,2.618402585
2021/01/21 04:42,0.515,2,2.369761053
2021/01/21 04:43,0.542,2.8,2.37105466
2021/01/21 04:44,0.521,2.6,2.375832976
2021/01/21 04:45,0.504,2.9,2.369746253
2021/01/21 04:46,0.522,2.3,2.375844136
2021/01/21 04:47,0.538,2.8,2.370103526
2021/01/21 04:48,0.51,2.3,2.36975081
2021/01/21 04:49,0.539,2.8,2.364781072
2021/01/21 04:50,0.549,2.9,2.470282615
2021/01/21 04:51,0.523,2.8,2.370413888
2021/01/21 04:52,0.52,2.7,2.375823817
2021/01/21 04:53,0.512,2.9,2.369753817
2021/01/21 04:54,0.504,2.1,2.369746253
2021/01/21 04:55,0.528,2.4,2.373179363
2021/01/21 04:56,0.534,2.5,2.376515269
2021/01/21 04:57,0.517,2.1,2.369768739
2021/01/21 04:58,0.552,2.9,2.433834955
2021/01/21 04:59,0.519,2.7,2.375816291
2021/01/21 05:00,0.526,2.7,2.377823529
2021/01/21 05:01,0.533,2.7,2.376099501
2021/01/21 05:02,0.547,2.8,2.465143749
2021/01/21 05:03,0.547,2.6,2.465143749
2021/01/21 05:04,0.504,2.5,2.369746253
2021/01/21 05:05,0.517,2.2,2.369768739
2021/01/21 05:06,0.529,2.5,2.373225404
2021/01/21 05:07,0.516,2.1,2.36976453
2021/01/21 05:08,0.551,2.9,2.429253779
2021/01/21 05:09,0.519,2.2,2.375816291
2021/01/21 05:10,0.556,2.7,2.529277926
2021/01/21 05:11,0.535,2.8,2.380923534
2021/01/21 05:12,0.521,2.8,2.375832976
2021/01/21 05:13,0.524,2.2,2.370430522
2021/01/21 05:14,0.538,2.4,2.370103526
2021/01/21 05:15,0.549,2.6,2.470282615
2021/01/21 05:16,0.542,2.8,2.37105466
2021/01/21 05:17,0.509,2.5,2.369749673
2021/01/21 05:18,0.539,2.8,2.364781072
2021/01/21 05:19,0.519,2.8,2.375816291
2021/01/21 05:20,0.56,2.2,2.606790256
2021/01/21 05:21,0.522,2.6,2.375844136
2021/01/21 05:22,0.527,2,2.377854068
2021/01/21 05:23,0.534,2.6,2.376515269
2021/01/21 05:24,0.558,2.7,2.591054574
2021/01/21 05:25,0.522,2.3,2.375844136
2021/01/21 05:26,0.502,2.2,2.369745537
2021/01/21 05:27,0.541,2.9,2.376694946
2021/01/21 05:28,0.548,2.6,2.467479018
2021/01/21 05:29,0.51,2.4,2.36975081
2021/01/21 05:30,0.504,3,2.369746253
2021/01/21 05:31,0.556,2.4,2.529277926
2021/01/21 05:32,0.517,2.6,2.369768739
2021/01/21 05:33,0.558,2.9,2.591054574
2021/01/21 05:34,0.527,3,2.377854068
2021/01/21 05:35,0.506,2.8,2.369747271
2021/01/21 05:36,0.54,2.5,2.361164741
2021/01/21 05:37,0.533,2.9,2.376099501
2021/01/21 05:38,0.528,2.3,2.373179363
2021/01/21 05:39,0.538,2.6,2.370103526
2021/01/21 05:40,0.538,2.8,2.370103526
2021/01/21 05:41,0.52,2.2,2.375823817
2021/01/21 05:42,0.516,2.7,2.36976453
2021/01/21 05:43,0.537,2.5,2.379128155
2021/01/21 05:44,0.522,2.4,2.375844136
2021/01/21 05:45,0.536,2.7,2.382371671
2021/01/21 05:46,0.526,2.4,2.377823529
2021/01/21 05:47,0.546,2.1,2.415524801
2021/01/21 05:48,0.537,2.2,2.379128155
2021/01/21 05:49,0.534,2.4,2.376515269
2021/01/21 05:50,0.508,2.2,2.369748725
2021/01/21 05:51,0.532,2.3,2.371003168
2021/01/21 05:52,0.539,2.2,2.364781072
2021/01/21 05:53,0.555,2.1,2.531397033
2021/01/21 05:54,0.504,2.7,2.369746253
2021/01/21 05:55,0.515,2.6,2.369761053
2021/01/21 05:56,0.536,2.2,2.382371671
2021/01/21 05:57,0.526,3,2.377823529
2021/01/21 05:58,0.514,3,2.369758176
2021/01/21 05:59,0.516,2.1,2.36976453
2021/01/21 06:00,0.541,2.8,2.376694946
2021/01/21 06:01,0.54,2.5,2.361164741
2021/01/21 06:02,0.507,2.7,2.369747933
2021/01/21 06:03,0.528,2.1,2.373179363
2021/01/21 06:04,0.529,2.7,2.373225404
2021/01/21 06:05,0.506,3,2.369747271
2021/01/21 06:06,0.553,2.2,2.436873245
2021/01/21 06:07,0.558,2.2,2.591054574
2021/01/21 06:08,0.541,2.9,2.376694946
2021/01/21 06:09,0.516,2.5,2.36976453
2021/01/21 06:10,0.509,2.9,2.369749673
2021/01/21 06:11,0.557,2.7,2.562387795
2021/01/21 06:12,0.552,2.7,2.433834955
2021/01/21 06:13,0.5,2,2.36974503
2021/01/21 06:14,0.555,2.3,2.531397033
2021/01/21 06:15,0.537,2.3,2.379128155
2021/01/21 06:16,0.523,2.8,2.370413888
2021/01/21 06:17,0.536,2.4,2.382371671
2021/01/21 06:18,0.536,2.8,2.382371671
2021/01/21 06:19,0.531,2.8,2.367726193
2021/01/21 06:20,0.558,2.5,2.591054574
2021/01/21 06:21,0.558,2.2,2.591054574
2021/01/21 06:22,0.544,2.5,2.412633094
2021/01/21 06:23,0.513,3,2.369755793
2021/01/21 06:24,0.505,2.5,2.369746717
2021/01/21 06:25,0.553,2.7,2.436873245
2021/01/21 06:26,0.513,2.8,2.369755793
2021/01/21 06:27,0.547,2.8,2.465143749
2021/01/21 06:28,0.543,2.7,2.371920192
2021/01/21 06:29,0.51,3,2.36975081
2021/01/21 06:30,0.555,2.5,2.531397033
2021/01/21 06:31,0.548,2.9,2.467479018
2021/01/21 06:32,0.545,2.1,2.413935234
2021/01/21 06:33,0.53,2.2,2.367656514
2021/01/21 06:34,0.536,2.1,2.382371671
2021/01/21 06:35,0.547,2.6,2.465143749
2021/01/21 06:36,0.555,2,2.531397033
2021/01/21 06:37,0.505,2.5,2.369746717
2021/01/21 06:38,0.559,2.8,2.618402585
2021/01/21 06:39,0.556,2.6,2.529277926
2021/01/21 06:40,0.5,2.8,2.36974503
2021/01/21 06:41,0.532,2.9,2.371003168
2021/01/21 06:42,0.554,2.6,2.456623383
2021/01/21 06:43,0.504,2,2.369746253
2021/01/21 06:44,0.508,2.4,2.369748725
2021/01/21 06:45,0.523,2.9,2.370413888
2021/01/21 06:46,0.552,2.4,2.433834955
2021/01/21 06:47,0.512,2.1,2.369753817
2021/01/21 06:48,0.526,2.7,2.377823529
2021/01/21 06:49,0.514,2.9,2.369758176
2021/01/21 06:50,0.5,2.9,2.36974503
2021/01/21 06:51,0.523,3,2.370413888
2021/01/21 06:52,0.521,2.5,2.375832976
2021/01/21 06:53,0.519,2.1,2.375816291
2021/01/21 06:54,0.525,2.2,2.370450866
2021/01/21 06:55,0.52,2.4,2.375823817
2021/01/21 06:56,0.526,2.5,2.377823529
2021/01/21 06:57,0.529,2.1,2.373225404
2021/01/21 06:58,0.552,2.2,2.433834955
2021/01/21 06:59,0.525,2.4,2.370450866
2021/01/21 07:00,0.514,2.1,2.369758176
2021/01/21 07:01,0.549,2.1,2.470282615
2021/01/21 07:02,0.513,2.7,2.369755793
2021/01/21 07:03,0.524,2.5,2.370430522
2021/01/21 07:04,0.522,3,2.375844136
2021/01/21 07:05,0.517,2.8,2.369768739
2021/01/21 07:06,0.522,2.4,2.375844136
2021/01/21 07:07,0.506,2.2,2.369747271
2021/01/21 07:08,0.513,2.6,2.369755793
2021/01/21 07:09,0.531,2.4,2.367726193
2021/01/21 07:10,0.525,2.1,2.370450866
2021/01/21 07:11,0.513,2.7,2.369755793
2021/01/21 07:12,0.546,2.3,2.415524801
2021/01/21 07:13,0.544,2.4,2.412633094
2021/01/21 07:14,0.515,2.6,2.369761053
2021/01/21 07:15,0.529,2.3,2.373225404
2021/01/21 07:16,0.528,2.5,2.373179363
2021/01/21 07:17,0.538,2.1,2.370103526
2021/01/21 07:18,0.505,2.3,2.369746717
2021/01/21 07:19,0.547,2.2,2.465143749
2021/01/21 07:20,0.518,2.5,2.369773841
2021/01/21 07:21,0.537,2.9,2.379128155
2021/01/21 07:22,0.521,2.5,2.375832976
2021/01/21 07:23,0.531,2.6,2.367726193
2021/01/21 07:24,0.549,2.4,2.470282615
2021/01/21 07:25,0.538,2.8,2.370103526
2021/01/21 07:26,0.504,2.3,2.369746253
2021/01/21 07:27,0.548,2.8,2.467479018
2021/01/21 07:28,0.504,2.8,2.369746253
2021/01/21 07:29,0.507,2.9,2.369747933
2021/01/21 07:30,0.541,2.8,2.376694946
2021/01/21 07:31,0.56,2.6,2.606790256
2021/01/21 07:32,0.546,2.8,2.415524801
2021/01/21 07:33,0.52,2.7,2.375823817
2021/01/21 07:34,0.506,2.5,2.369747271
2021/01/21 07:35,0.513,2.1,2.369755793
2021/01/21 07:36,0.546,2.1,2.415524801
2021/01/21 07:37,0.507,2,2.369747933
2021/01/21 07:38,0.554,2.4,2.456623383
2021/01/21 07:39,0.546,2.8,2.415524801
2021/01/21 07:40,0.529,2.9,2.373225404
2021/01/21 07:41,0.547,2,2.465143749
2021/01/21 07:42,0.512,2.8,2.369753817
2021/01/21 07:43,0.546,2,2.415524801
2021/01/21 07:44,0.558,2.5,2.591054574
2021/01/21 07:45,0.555,2.7,2.531397033
2021/01/21 07:46,0.534,2,2.376515269
2021/01/21 07:47,0.513,2.3,2.369755793
2021/01/21 07:48,0.543,3,2.371920192
2021/01/21 07:49,0.503,2.1,2.369745864
2021/01/21 07:50,0.504,2,2.369746253
2021/01/21 07:51,0.54,2.3,2.361164741
2021/01/21 07:52,0.511,2.3,2.369752175
2021/01/21 07:53,0.535,2.4,2.380923534
2021/01/21 07:55,0.503,3,2.369745864
2021/01/21 07:56,0.533,2.4,2.376099501
2021/01/21 07:57,0.541,2.6,2.376694946
2021/01/21 08:13,0.531,2.1,2.367726193
2021/01/21 08:14,0.552,2.5,2.433834955
2021/01/21 08:15,0.506,2.5,2.369747271
2021/01/21 08:17,0.544,2.2,2.412633094
2021/01/21 08:18,0.527,2.7,2.377854068
2021/01/21 08:19,0.532,2.1,2.371003168
